Trigger Count=22871	Output Count=22552	Elapsed Time=01:07.404	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.356000E-6	0.328749	9.996920E-8	4.544800E-5	-0.001818	1.158080E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.371686	1.028411E-7	4.526000E-5	0.318169	9.891416E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326924	1.000356E-7	4.544800E-5	0.001786	6.230948E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328244	1.002047E-7	4.544800E-5	-0.000851	3.939026E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.368867	1.029757E-7	4.526000E-5	0.319756	9.851993E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.367107	1.027005E-7	4.526000E-5	0.318256	9.881018E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.367548	1.024824E-7	4.526000E-5	0.318187	9.864029E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.366555	1.024727E-7	4.526000E-5	0.317014	9.832715E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.365931	1.025157E-7	4.526000E-5	0.317260	9.793557E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324248	9.967356E-8	4.545200E-5	-0.001792	6.736686E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.327553	1.006175E-7	4.545200E-5	0.000321	1.195639E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.366865	1.019836E-7	4.526000E-5	0.318878	9.879669E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.367852	1.021286E-7	4.526000E-5	0.316404	9.859287E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.366970	1.025067E-7	4.526000E-5	0.319418	9.856330E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
